shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon
15JUNE-51595,410001,47.179268,-122.518099
15JUNE-51595,410002,47.178854,-122.518085
15JUNE-51595,410003,47.177944,-122.518075
15JUNE-51595,410004,47.177744,-122.518075
15JUNE-51595,410005,47.176494,-122.518075
15JUNE-51595,410006,47.176134,-122.518065
15JUNE-51595,410007,47.176130,-122.518066
15JUNE-51595,420001,47.176130,-122.518066
15JUNE-51595,420002,47.175974,-122.518075
15JUNE-51595,420003,47.175874,-122.518105
15JUNE-51595,420004,47.175764,-122.518145
15JUNE-51595,420005,47.175674,-122.518175
15JUNE-51595,420006,47.175534,-122.518225
15JUNE-51595,420007,47.175414,-122.518265
15JUNE-51595,420008,47.174924,-122.518405
15JUNE-51595,420009,47.174784,-122.518425
15JUNE-51595,420010,47.174584,-122.518435
15JUNE-51595,420011,47.174344,-122.518425
15JUNE-51595,420012,47.173324,-122.518425
15JUNE-51595,420013,47.173084,-122.518443
15JUNE-51595,430001,47.173084,-122.518443
15JUNE-51595,430002,47.173054,-122.518445
15JUNE-51595,430003,47.172934,-122.518445
15JUNE-51595,430004,47.172734,-122.518435
15JUNE-51595,430005,47.172464,-122.518425
15JUNE-51595,430006,47.171844,-122.518415
15JUNE-51595,430007,47.171624,-122.518385
15JUNE-51595,430008,47.171544,-122.518355
15JUNE-51595,430009,47.171464,-122.518315
15JUNE-51595,430010,47.171394,-122.518265
15JUNE-51595,430011,47.171314,-122.518185
15JUNE-51595,430012,47.171244,-122.518085
15JUNE-51595,430013,47.170994,-122.517615
15JUNE-51595,430014,47.170604,-122.516905
15JUNE-51595,430015,47.170429,-122.516604
15JUNE-51595,440001,47.170429,-122.516604
15JUNE-51595,440002,47.170314,-122.516405
15JUNE-51595,440003,47.169844,-122.515575
15JUNE-51595,440004,47.169549,-122.515066
15JUNE-51595,450001,47.169549,-122.515066
15JUNE-51595,450002,47.169144,-122.514365
15JUNE-51595,450003,47.168644,-122.513495
15JUNE-51595,450004,47.167574,-122.511625
15JUNE-51595,450005,47.167335,-122.511203
15JUNE-51595,460001,47.167335,-122.511203
15JUNE-51595,460002,47.166654,-122.510005
15JUNE-51595,460003,47.166434,-122.509655
15JUNE-51595,460004,47.166384,-122.509565
15JUNE-51595,460005,47.166304,-122.509435
15JUNE-51595,460006,47.166114,-122.509155
15JUNE-51595,460007,47.165824,-122.508725
15JUNE-51595,460008,47.165634,-122.508465
15JUNE-51595,460009,47.165354,-122.508105
15JUNE-51595,460010,47.165294,-122.508255
15JUNE-51595,460011,47.165244,-122.508435
15JUNE-51595,460012,47.165204,-122.508735
15JUNE-51595,460013,47.165193,-122.508931
15JUNE-51595,470001,47.165193,-122.508931
15JUNE-51595,470002,47.165174,-122.509265
15JUNE-51595,470003,47.165154,-122.509575
15JUNE-51595,470004,47.165124,-122.510235
15JUNE-51595,470005,47.165084,-122.510895
15JUNE-51595,470006,47.165064,-122.511135
15JUNE-51595,470007,47.165044,-122.511355
15JUNE-51595,470008,47.165034,-122.511575
15JUNE-51595,470009,47.165024,-122.511775
15JUNE-51595,470010,47.165024,-122.512025
15JUNE-51595,470011,47.165024,-122.512275
15JUNE-51595,470012,47.165024,-122.512485
15JUNE-51595,470013,47.165024,-122.512685
15JUNE-51595,470014,47.165024,-122.512925
15JUNE-51595,470015,47.164994,-122.513125
15JUNE-51595,470016,47.164934,-122.513275
15JUNE-51595,470017,47.165142,-122.513476
15JUNE-51595,470018,47.165228,-122.513393
15JUNE-51595,470019,47.165336,-122.513246
15JUNE-51595,470020,47.165441,-122.512983
15JUNE-51595,470021,47.165504,-122.512754
15JUNE-51595,470022,47.165538,-122.512613
15JUNE-51595,470023,47.165526,-122.512510
15JUNE-51595,470024,47.165518,-122.512423
15JUNE-51595,480001,47.165518,-122.512423
15JUNE-51595,480002,47.165505,-122.512285
15JUNE-51595,480003,47.165414,-122.512285
15JUNE-51595,480004,47.165024,-122.512275
15JUNE-51595,480005,47.165024,-122.512215
15JUNE-51595,490001,47.165024,-122.512215
15JUNE-51595,490002,47.165024,-122.512025
15JUNE-51595,490003,47.165024,-122.511775
15JUNE-51595,490004,47.165034,-122.511575
15JUNE-51595,490005,47.165044,-122.511355
15JUNE-51595,490006,47.165064,-122.511135
15JUNE-51595,490007,47.165084,-122.510895
15JUNE-51595,490008,47.165124,-122.510235
15JUNE-51595,490009,47.165154,-122.509575
15JUNE-51595,490010,47.165174,-122.509265
15JUNE-51595,490011,47.165204,-122.508735
15JUNE-51595,490012,47.165236,-122.508493
15JUNE-51595,500001,47.165236,-122.508493
15JUNE-51595,500002,47.165244,-122.508435
15JUNE-51595,500003,47.165294,-122.508255
15JUNE-51595,500004,47.165354,-122.508105
15JUNE-51595,500005,47.165024,-122.507735
15JUNE-51595,500006,47.164992,-122.507703
15JUNE-51595,510001,47.164992,-122.507703
15JUNE-51595,510002,47.164844,-122.507555
15JUNE-51595,510003,47.164424,-122.507165
15JUNE-51595,510004,47.163574,-122.506395
15JUNE-51595,510005,47.163354,-122.506225
15JUNE-51595,510006,47.163074,-122.506025
15JUNE-51595,510007,47.162854,-122.505885
15JUNE-51595,510008,47.162454,-122.505655
15JUNE-51595,510009,47.162304,-122.505545
15JUNE-51595,510010,47.162106,-122.505423
15JUNE-51595,520001,47.162106,-122.505423
15JUNE-51595,520002,47.162094,-122.505415
15JUNE-51595,520003,47.161664,-122.505225
15JUNE-51595,520004,47.161154,-122.505015
15JUNE-51595,520005,47.160694,-122.504865
15JUNE-51595,520006,47.160454,-122.504785
15JUNE-51595,520007,47.160294,-122.504745
15JUNE-51595,520008,47.160094,-122.504705
15JUNE-51595,520009,47.159414,-122.504595
15JUNE-51595,520010,47.159036,-122.504574
15JUNE-51595,530001,47.159036,-122.504574
15JUNE-51595,530002,47.158504,-122.504545
15JUNE-51595,530003,47.156547,-122.504489
15JUNE-51595,540001,47.156547,-122.504489
15JUNE-51595,540002,47.156434,-122.504485
15JUNE-51595,540003,47.155784,-122.504455
15JUNE-51595,540004,47.155534,-122.504455
15JUNE-51595,550001,47.155534,-122.504455
15JUNE-51595,550002,47.155244,-122.504455
15JUNE-51595,550003,47.154904,-122.504455
15JUNE-51595,550004,47.154149,-122.504448
15JUNE-51595,560001,47.154149,-122.504448
15JUNE-51595,560002,47.153804,-122.504445
15JUNE-51595,560003,47.153504,-122.504445
15JUNE-51595,560004,47.152674,-122.504425
15JUNE-51595,560005,47.152545,-122.504425
15JUNE-51595,570001,47.152545,-122.504425
15JUNE-51595,570002,47.152234,-122.504425
15JUNE-51595,570003,47.150054,-122.504395
15JUNE-51595,570004,47.149864,-122.504405
15JUNE-51595,570005,47.149294,-122.504415
15JUNE-51595,570006,47.149674,-122.503815
15JUNE-51595,570007,47.149818,-122.503567
15JUNE-51595,580001,47.149818,-122.503567
15JUNE-51595,580002,47.150154,-122.502985
15JUNE-51595,580003,47.150754,-122.501895
15JUNE-51595,580004,47.150844,-122.501745
15JUNE-51595,580005,47.150997,-122.501484
15JUNE-51595,590001,47.150997,-122.501484
15JUNE-51595,590002,47.152214,-122.499405
15JUNE-51595,590003,47.152273,-122.499305
15JUNE-51595,590004,47.152378,-122.499473
15JUNE-51595,590005,47.153064,-122.498361
15JUNE-528117,10001,47.243648,-122.525488
15JUNE-528117,10002,47.242994,-122.525465
15JUNE-528117,10003,47.242998,-122.524930
15JUNE-528117,10004,47.242751,-122.524923
15JUNE-528117,10005,47.242744,-122.525525
15JUNE-528117,10006,47.242744,-122.526325
15JUNE-528117,10007,47.242714,-122.526995
15JUNE-528117,10008,47.242704,-122.527775
15JUNE-528117,10009,47.242704,-122.528828
15JUNE-528117,20001,47.242704,-122.528828
15JUNE-528117,20002,47.242704,-122.529115
15JUNE-528117,20003,47.242694,-122.530005
15JUNE-528117,20004,47.242438,-122.530002
15JUNE-528117,30001,47.242438,-122.530002
15JUNE-528117,30002,47.241944,-122.529995
15JUNE-528117,30003,47.240344,-122.529985
15JUNE-528117,30004,47.240073,-122.530009
15JUNE-528117,40001,47.240073,-122.530009
15JUNE-528117,40002,47.240004,-122.530015
15JUNE-528117,40003,47.239604,-122.530065
15JUNE-528117,40004,47.239504,-122.530065
15JUNE-528117,40005,47.238984,-122.529965
15JUNE-528117,40006,47.238614,-122.529895
15JUNE-528117,40007,47.238504,-122.529885
15JUNE-528117,40008,47.238134,-122.529875
15JUNE-528117,40009,47.238125,-122.529508
15JUNE-528117,50001,47.238125,-122.529508
15JUNE-528117,50002,47.238124,-122.529455
15JUNE-528117,50003,47.238104,-122.529225
15JUNE-528117,50004,47.237774,-122.527775
15JUNE-528117,50005,47.237731,-122.527492
15JUNE-528117,60001,47.237731,-122.527492
15JUNE-528117,60002,47.237704,-122.527315
15JUNE-528117,60003,47.237654,-122.526855
15JUNE-528117,60004,47.237634,-122.526615
15JUNE-528117,60005,47.237584,-122.526365
15JUNE-528117,60006,47.237744,-122.526225
15JUNE-528117,60007,47.237884,-122.526125
15JUNE-528117,60008,47.238104,-122.525945
15JUNE-528117,60009,47.238254,-122.525745
15JUNE-528117,60010,47.238384,-122.525525
15JUNE-528117,60011,47.238494,-122.525305
15JUNE-528117,60012,47.238584,-122.525065
15JUNE-528117,60013,47.238654,-122.524825
15JUNE-528117,60014,47.238704,-122.524565
15JUNE-528117,60015,47.238724,-122.524315
15JUNE-528117,60016,47.238734,-122.523935
15JUNE-528117,60017,47.238740,-122.523518
15JUNE-528117,70001,47.238740,-122.523518
15JUNE-528117,70002,47.238754,-122.522605
15JUNE-528117,70003,47.238764,-122.521915
15JUNE-528117,70004,47.238804,-122.519765
15JUNE-528117,70005,47.238804,-122.519535
15JUNE-528117,70006,47.238803,-122.519270
15JUNE-528117,80001,47.238803,-122.519270
15JUNE-528117,80002,47.238794,-122.517105
15JUNE-528117,80003,47.238884,-122.516735
15JUNE-528117,80004,47.239034,-122.516405
15JUNE-528117,80005,47.239124,-122.516265
15JUNE-528117,80006,47.239184,-122.516165
15JUNE-528117,80007,47.239204,-122.515995
15JUNE-528117,80008,47.239204,-122.515845
15JUNE-528117,80009,47.239184,-122.515745
15JUNE-528117,80010,47.239154,-122.515645
15JUNE-528117,80011,47.239114,-122.515565
15JUNE-528117,80012,47.239074,-122.515495
15JUNE-528117,80013,47.238974,-122.515375
15JUNE-528117,80014,47.238914,-122.515325
15JUNE-528117,80015,47.238614,-122.515065
15JUNE-528117,80016,47.238414,-122.514855
15JUNE-528117,80017,47.238174,-122.514565
15JUNE-528117,80018,47.238004,-122.514315
15JUNE-528117,80019,47.237844,-122.514035
15JUNE-528117,80020,47.237694,-122.513755
15JUNE-528117,80021,47.237604,-122.513555
15JUNE-528117,80022,47.237474,-122.513225
15JUNE-528117,80023,47.237443,-122.513127
15JUNE-528117,90001,47.237443,-122.513127
15JUNE-528117,90002,47.237374,-122.512905
15JUNE-528117,90003,47.237194,-122.512255
15JUNE-528117,90004,47.237044,-122.511805
15JUNE-528117,90005,47.236834,-122.511345
15JUNE-528117,90006,47.236714,-122.511115
15JUNE-528117,90007,47.236672,-122.511049
15JUNE-528117,100001,47.236672,-122.511049
15JUNE-528117,100002,47.236524,-122.510815
15JUNE-528117,100003,47.236324,-122.510545
15JUNE-528117,100004,47.236244,-122.510435
15JUNE-528117,100005,47.236134,-122.510325
15JUNE-528117,100006,47.236004,-122.510205
15JUNE-528117,100007,47.235864,-122.510095
15JUNE-528117,100008,47.235604,-122.509815
15JUNE-528117,100009,47.235434,-122.509625
15JUNE-528117,100010,47.235324,-122.509455
15JUNE-528117,100011,47.235260,-122.509362
15JUNE-528117,110001,47.235260,-122.509362
15JUNE-528117,110002,47.235214,-122.509295
15JUNE-528117,110003,47.235094,-122.509075
15JUNE-528117,110004,47.235024,-122.508945
15JUNE-528117,110005,47.234824,-122.508515
15JUNE-528117,110006,47.234694,-122.508185
15JUNE-528117,110007,47.234654,-122.508045
15JUNE-528117,110008,47.234604,-122.507825
15JUNE-528117,110009,47.234554,-122.507595
15JUNE-528117,110010,47.234504,-122.507325
15JUNE-528117,110011,47.234454,-122.506945
15JUNE-528117,110012,47.234434,-122.506575
15JUNE-528117,110013,47.234444,-122.506175
15JUNE-528117,110014,47.234445,-122.506151
15JUNE-528117,120001,47.234445,-122.506151
15JUNE-528117,120002,47.234464,-122.505375
15JUNE-528117,120003,47.234464,-122.505095
15JUNE-528117,120004,47.234454,-122.504885
15JUNE-528117,120005,47.234454,-122.503845
15JUNE-528117,120006,47.234424,-122.501455
15JUNE-528117,120007,47.234416,-122.500984
15JUNE-528117,130001,47.234416,-122.500984
15JUNE-528117,130002,47.234414,-122.500895
15JUNE-528117,130003,47.234394,-122.499925
15JUNE-528117,130004,47.234394,-122.498644
15JUNE-528117,140001,47.234394,-122.498644
15JUNE-528117,140002,47.234394,-122.498275
15JUNE-528117,140003,47.234374,-122.498045
15JUNE-528117,140004,47.234344,-122.497825
15JUNE-528117,140005,47.234284,-122.497555
15JUNE-528117,140006,47.234174,-122.497235
15JUNE-528117,140007,47.234054,-122.496975
15JUNE-528117,140008,47.233944,-122.496795
15JUNE-528117,140009,47.233834,-122.496645
15JUNE-528117,140010,47.233704,-122.496475
15JUNE-528117,140011,47.233314,-122.496045
15JUNE-528117,140012,47.232954,-122.495645
15JUNE-528117,140013,47.232634,-122.495315
15JUNE-528117,140014,47.232534,-122.495195
15JUNE-528117,140015,47.232394,-122.495015
15JUNE-528117,140016,47.232244,-122.494765
15JUNE-528117,140017,47.232223,-122.494728
15JUNE-528117,150001,47.232223,-122.494728
15JUNE-528117,150002,47.232114,-122.494535
15JUNE-528117,150003,47.231994,-122.494295
15JUNE-528117,150004,47.231864,-122.494025
15JUNE-528117,150005,47.231594,-122.493305
15JUNE-528117,150006,47.231506,-122.493002
15JUNE-528117,160001,47.231506,-122.493002
15JUNE-528117,160002,47.231484,-122.492925
15JUNE-528117,160003,47.231444,-122.492735
15JUNE-528117,160004,47.231394,-122.492505
15JUNE-528117,160005,47.231324,-122.492105
15JUNE-528117,160006,47.231304,-122.491905
15JUNE-528117,160007,47.231284,-122.491675
15JUNE-528117,160008,47.231274,-122.491485
15JUNE-528117,160009,47.231264,-122.491205
15JUNE-528117,160010,47.231264,-122.490875
15JUNE-528117,160011,47.231254,-122.489995
15JUNE-528117,160012,47.231254,-122.489685
15JUNE-528117,160013,47.231254,-122.489426
15JUNE-528117,170001,47.231254,-122.489426
15JUNE-528117,170002,47.231254,-122.488475
15JUNE-528117,170003,47.231254,-122.487275
15JUNE-528117,170004,47.231254,-122.486989
15JUNE-528117,180001,47.231254,-122.486989
15JUNE-528117,180002,47.231254,-122.486745
15JUNE-528117,180003,47.231254,-122.486055
15JUNE-528117,180004,47.231248,-122.484944
15JUNE-528117,190001,47.231248,-122.484944
15JUNE-528117,190002,47.231244,-122.484315
15JUNE-528117,190003,47.231184,-122.484105
15JUNE-528117,190004,47.231144,-122.483975
15JUNE-528117,190005,47.231074,-122.483805
15JUNE-528117,190006,47.230994,-122.483725
15JUNE-528117,190007,47.230894,-122.483635
15JUNE-528117,190008,47.230744,-122.483625
15JUNE-528117,190009,47.229224,-122.483645
15JUNE-528117,190010,47.228340,-122.483663
15JUNE-528117,200001,47.228340,-122.483663
15JUNE-528117,200002,47.228244,-122.483665
15JUNE-528117,200003,47.227764,-122.483675
15JUNE-528117,200004,47.226584,-122.483705
15JUNE-528117,200005,47.226004,-122.483705
15JUNE-528117,200006,47.225844,-122.483675
15JUNE-528117,200007,47.225684,-122.483635
15JUNE-528117,200008,47.225524,-122.483575
15JUNE-528117,200009,47.225314,-122.483475
15JUNE-528117,200010,47.225114,-122.483325
15JUNE-528117,200011,47.224924,-122.483175
15JUNE-528117,200012,47.224714,-122.482955
15JUNE-528117,200013,47.224234,-122.482365
15JUNE-528117,200014,47.223714,-122.481705
15JUNE-528117,200015,47.223584,-122.481575
15JUNE-528117,200016,47.223364,-122.481345
15JUNE-528117,200017,47.223174,-122.481185
15JUNE-528117,200018,47.222964,-122.481035
15JUNE-528117,200019,47.222684,-122.480855
15JUNE-528117,200020,47.222554,-122.480785
15JUNE-528117,200021,47.222414,-122.480745
15JUNE-528117,200022,47.222164,-122.480665
15JUNE-528117,200023,47.222078,-122.480648
15JUNE-528117,210001,47.222078,-122.480648
15JUNE-528117,210002,47.221854,-122.480605
15JUNE-528117,210003,47.221684,-122.480585
15JUNE-528117,210004,47.220554,-122.480575
15JUNE-528117,210005,47.218743,-122.480575
15JUNE-528117,220001,47.218743,-122.480575
15JUNE-528117,220002,47.218684,-122.480575
15JUNE-528117,220003,47.216825,-122.480565
15JUNE-528117,230001,47.216825,-122.480565
15JUNE-528117,230002,47.216784,-122.480565
15JUNE-528117,230003,47.214874,-122.480565
15JUNE-528117,230004,47.214864,-122.479186
15JUNE-528117,240001,47.214864,-122.479186
15JUNE-528117,240002,47.214864,-122.479165
15JUNE-528117,240003,47.214884,-122.477775
15JUNE-528117,240004,47.214875,-122.476598
15JUNE-528117,250001,47.214875,-122.476598
15JUNE-528117,250002,47.214874,-122.476405
15JUNE-528117,250003,47.214864,-122.475025
15JUNE-528117,250004,47.214854,-122.474435
15JUNE-528117,250005,47.214844,-122.474075
15JUNE-528117,250006,47.214834,-122.473765
15JUNE-528117,250007,47.214834,-122.473685
15JUNE-528117,250008,47.214804,-122.473155
15JUNE-528117,250009,47.214774,-122.472645
15JUNE-528117,250010,47.214770,-122.472599
15JUNE-528117,260001,47.214770,-122.472599
15JUNE-528117,260002,47.214704,-122.471725
15JUNE-528117,260003,47.214674,-122.471395
15JUNE-528117,260004,47.214634,-122.471135
15JUNE-528117,260005,47.214594,-122.470925
15JUNE-528117,260006,47.214544,-122.470705
15JUNE-528117,260007,47.214494,-122.470515
15JUNE-528117,260008,47.214384,-122.470185
15JUNE-528117,260009,47.214294,-122.469945
15JUNE-528117,260010,47.214124,-122.470035
15JUNE-528117,260011,47.214024,-122.469855
15JUNE-528117,260012,47.213969,-122.469729
15JUNE-529118,10001,47.213969,-122.469729
15JUNE-529118,10002,47.213954,-122.469695
15JUNE-529118,10003,47.213864,-122.469425
15JUNE-529118,10004,47.213834,-122.469225
15JUNE-529118,10005,47.213804,-122.468955
15JUNE-529118,10006,47.213874,-122.468865
15JUNE-529118,10007,47.213964,-122.468815
15JUNE-529118,10008,47.214014,-122.469125
15JUNE-529118,10009,47.214074,-122.469335
15JUNE-529118,10010,47.214164,-122.469615
15JUNE-529118,10011,47.214294,-122.469945
15JUNE-529118,10012,47.214384,-122.470185
15JUNE-529118,10013,47.214494,-122.470515
15JUNE-529118,10014,47.214544,-122.470705
15JUNE-529118,10015,47.214594,-122.470925
15JUNE-529118,10016,47.214634,-122.471135
15JUNE-529118,10017,47.214674,-122.471395
15JUNE-529118,10018,47.214704,-122.471725
15JUNE-529118,10019,47.214774,-122.472645
15JUNE-529118,10020,47.214787,-122.472861
15JUNE-529118,20001,47.214787,-122.472861
15JUNE-529118,20002,47.214804,-122.473155
15JUNE-529118,20003,47.214834,-122.473685
15JUNE-529118,20004,47.214834,-122.473765
15JUNE-529118,20005,47.214844,-122.474075
15JUNE-529118,20006,47.214854,-122.474435
15JUNE-529118,20007,47.214864,-122.475025
15JUNE-529118,20008,47.214873,-122.476321
15JUNE-529118,30001,47.214873,-122.476321
15JUNE-529118,30002,47.214874,-122.476405
15JUNE-529118,30003,47.214884,-122.477775
15JUNE-529118,30004,47.214868,-122.478882
15JUNE-529118,40001,47.214868,-122.478882
15JUNE-529118,40002,47.214864,-122.479165
15JUNE-529118,40003,47.214874,-122.480565
15JUNE-529118,40004,47.215202,-122.480565
15JUNE-529118,50001,47.215202,-122.480565
15JUNE-529118,50002,47.216784,-122.480565
15JUNE-529118,50003,47.218605,-122.480575
15JUNE-529118,60001,47.218605,-122.480575
15JUNE-529118,60002,47.218684,-122.480575
15JUNE-529118,60003,47.220554,-122.480575
15JUNE-529118,60004,47.221684,-122.480585
15JUNE-529118,60005,47.221854,-122.480605
15JUNE-529118,60006,47.221984,-122.480630
15JUNE-529118,70001,47.221984,-122.480630
15JUNE-529118,70002,47.222164,-122.480665
15JUNE-529118,70003,47.222414,-122.480745
15JUNE-529118,70004,47.222554,-122.480785
15JUNE-529118,70005,47.222684,-122.480855
15JUNE-529118,70006,47.222964,-122.481035
15JUNE-529118,70007,47.223174,-122.481185
15JUNE-529118,70008,47.223364,-122.481345
15JUNE-529118,70009,47.223584,-122.481575
15JUNE-529118,70010,47.223714,-122.481705
15JUNE-529118,70011,47.224234,-122.482365
15JUNE-529118,70012,47.224714,-122.482955
15JUNE-529118,70013,47.224924,-122.483175
15JUNE-529118,70014,47.225114,-122.483325
15JUNE-529118,70015,47.225314,-122.483475
15JUNE-529118,70016,47.225524,-122.483575
15JUNE-529118,70017,47.225684,-122.483635
15JUNE-529118,70018,47.225844,-122.483675
15JUNE-529118,70019,47.226004,-122.483705
